Date,SPY
2003-04-04,87.620003
2003-04-07,87.970001
2003-04-08,87.709999
2003-04-09,86.769997
2003-04-10,85.709999
2003-04-11,86.860001
2003-04-14,87.0
2003-04-15,88.41999799999999
2003-04-16,88.029999
2003-04-17,88.190002
2003-04-21,89.059998
2003-04-22,88.889999
2003-04-23,91.239998
2003-04-24,90.959999
2003-04-25,90.019997
2003-04-28,90.300003
2003-04-29,91.400002
2003-04-30,91.410004
2003-05-01,90.5
2003-05-02,91.489998
2003-05-05,92.5
2003-05-06,93.0
2003-05-07,92.970001
2003-05-08,92.279999
2003-05-09,92.610001
2003-05-12,93.279999
2003-05-13,94.260002
2003-05-14,93.910004
2003-05-15,94.25
2003-05-16,94.260002
2003-05-19,92.33000200000001
2003-05-20,91.589996
2003-05-21,91.910004
2003-05-22,92.68
2003-05-23,93.139999
2003-05-27,93.07
2003-05-28,95.43
2003-05-29,95.08000200000001
2003-05-30,95.559998
2003-06-02,96.66999799999999
2003-06-03,96.849998
2003-06-04,97.57
2003-06-05,98.269997
2003-06-06,99.129997
2003-06-09,97.769997
2003-06-10,98.190002
2003-06-11,98.709999
2003-06-12,99.620003
2003-06-13,98.949997
2003-06-16,99.800003
2003-06-17,101.230003
2003-06-18,101.0
2003-06-19,99.839996
2003-06-20,99.41999799999999
2003-06-23,97.91999799999999
2003-06-24,98.019997
2003-06-25,97.529999
2003-06-26,96.959999
2003-06-27,97.58000200000001
2003-06-30,97.470001
2003-07-01,96.43
2003-07-02,98.57
2003-07-03,97.900002
2003-07-07,99.650002
2003-07-08,100.16999799999999
2003-07-09,100.029999
2003-07-10,98.629997
2003-07-11,99.389999
2003-07-14,100.449997
2003-07-15,99.949997
2003-07-16,99.230003
2003-07-17,98.160004
2003-07-18,98.459999
2003-07-21,97.849998
2003-07-22,97.91999799999999
2003-07-23,98.279999
2003-07-24,98.370003
2003-07-25,98.040001
2003-07-28,99.66999799999999
2003-07-29,98.68
2003-07-30,98.93
2003-07-31,99.16999799999999
2003-08-01,98.239998
2003-08-04,97.0
2003-08-05,96.339996
2003-08-06,96.41999799999999
2003-08-07,96.760002
2003-08-08,97.760002
2003-08-11,97.839996
2003-08-12,98.41999799999999
2003-08-13,98.529999
2003-08-14,98.449997
2003-08-15,99.120003
2003-08-18,99.739998
2003-08-19,100.0
2003-08-20,100.160004
2003-08-21,100.400002
2003-08-22,99.730003
2003-08-25,99.279999
2003-08-26,98.83000200000001
2003-08-27,99.57
2003-08-28,99.660004
2003-08-29,100.480003
2003-09-02,101.050003
2003-09-03,102.779999
2003-09-04,102.760002
2003-09-05,102.400002
2003-09-08,102.93
2003-09-09,102.68
2003-09-10,101.550003
2003-09-11,101.839996
2003-09-12,101.349998
2003-09-15,101.949997
2003-09-16,102.16999799999999
2003-09-17,103.050003
2003-09-18,103.16999799999999
2003-09-19,103.400002
2003-09-22,102.029999
2003-09-23,102.360001
2003-09-24,101.07
2003-09-25,100.199997
2003-09-26,99.849998
2003-09-29,99.790001
2003-09-30,99.25
2003-10-01,100.199997
2003-10-02,101.629997
2003-10-03,103.08000200000001
2003-10-06,103.199997
2003-10-07,102.910004
2003-10-08,103.410004
2003-10-09,103.83000200000001
2003-10-10,103.910004
2003-10-13,104.510002
2003-10-14,104.360001
2003-10-15,104.639999
2003-10-16,104.650002
2003-10-17,103.980003
2003-10-20,103.940002
2003-10-21,104.32
2003-10-22,103.190002
2003-10-23,102.839996
2003-10-24,102.18
2003-10-27,103.269997
2003-10-28,103.82
2003-10-29,103.870003
2003-10-30,104.800003
2003-10-31,105.220001
2003-11-03,105.709999
2003-11-04,105.58000200000001
2003-11-05,104.900002
2003-11-06,105.099998
2003-11-07,105.57
2003-11-10,105.010002
2003-11-11,104.800003
2003-11-12,105.160004
2003-11-13,105.779999
2003-11-14,105.290001
2003-11-17,104.040001
2003-11-18,103.699997
2003-11-19,103.91999799999999
2003-11-20,103.75
2003-11-21,103.620003
2003-11-24,104.68
2003-11-25,105.449997
2003-11-26,105.389999
2003-11-28,106.199997
2003-12-01,106.800003
2003-12-02,107.07
2003-12-03,107.07
2003-12-04,106.940002
2003-12-05,106.620003
2003-12-08,106.68
2003-12-09,106.540001
2003-12-10,105.959999
2003-12-11,106.66999799999999
2003-12-12,107.389999
2003-12-15,107.480003
2003-12-16,107.519997
2003-12-17,107.800003
2003-12-18,108.389999
2003-12-19,108.58000200000001
2003-12-22,108.779999
2003-12-23,109.379997
2003-12-24,109.43
2003-12-26,109.629997
2003-12-29,109.779999
2003-12-30,110.849998
2003-12-31,110.839996
2004-01-02,110.730003
2004-01-05,111.589996
2004-01-06,112.0
2004-01-07,111.889999
2004-01-08,112.769997
2004-01-09,112.269997
2004-01-12,112.360001
2004-01-13,111.760002
2004-01-14,112.66999799999999
2004-01-15,112.58000200000001
2004-01-16,113.629997
2004-01-20,113.82
2004-01-21,113.720001
2004-01-22,114.58000200000001
2004-01-23,113.949997
2004-01-26,114.379997
2004-01-27,114.650002
2004-01-28,112.940002
2004-01-29,112.559998
2004-01-30,113.089996
2004-02-02,113.120003
2004-02-03,113.440002
2004-02-04,112.790001
2004-02-05,112.779999
2004-02-06,113.199997
2004-02-09,114.290001
2004-02-10,114.260002
2004-02-11,114.16999799999999
2004-02-12,115.58000200000001
2004-02-13,114.75
2004-02-17,115.769997
2004-02-18,115.349998
2004-02-19,115.059998
2004-02-20,114.32
2004-02-23,114.16999799999999
2004-02-24,113.029999
2004-02-25,114.32
2004-02-26,114.339996
2004-02-27,114.629997
2004-03-01,115.25
2004-03-02,115.230003
2004-03-03,114.91999799999999
2004-03-04,115.519997
2004-03-05,115.279999
2004-03-08,114.910004
2004-03-09,114.239998
2004-03-10,112.559998
2004-03-11,111.099998
